FUSION_ID,BOTH_EXACT,BOTH_INEXACT_EQUAL,SAM_A_ONLY_EXACT,SAM_B_ONLY_EXACT,SAM_A_EXACT_SAM_B_INEXACT,SAM_B_EXACT_SAM_A_INEXACT,SAM_A_ONLY_SINGLE_INEXACT,SAM_B_ONLY_SINGLE_INEXACT,SAM_A_INEXACT_BETTER,SAM_B_INEXACT_BETTER
TDU_consensed_contig_56748|TPO_consensed_contig_9392,76,2,4202,0,158,4,1313,3,56,16
TDU_consensed_contig_11053|TPO_consensed_contig_39553,4034,790,62,17,3323,36,93,32,1347,114
TDU_consensed_contig_4745|TPO_consensed_contig_27969,55,10,5,32,33,3,1,48,23,3
TDU_consensed_contig_37494|TPO_consensed_contig_37012,2817,949,48,4,1634,23,68,5,697,52
TDU_consensed_contig_39883|TPO_consensed_contig_26319,68,23,1535,0,14,3,384,0,14,0
TDU_consensed_contig_38951|TPO_consensed_contig_88491,0,0,0,108,0,0,0,72,0,0
TDU_consensed_contig_38948|TPO_consensed_contig_17905,0,0,17,4,0,0,6,5,0,0
TDU_consensed_contig_8405|TPO_consensed_contig_33570,1725,172,85,3,2857,30,93,21,806,79
TDU_consensed_contig_46251|TPO_consensed_contig_32522,97,14,3,0,123,1,2,0,29,6
TDU_consensed_contig_34448|TPO_consensed_contig_43120,20,4,0,0,7,0,3,1,2,1
TDU_consensed_contig_57117|TPO_consensed_contig_85400,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_57333|TPO_consensed_contig_17762,487,27,13,259,450,4,56,578,172,8
TDU_consensed_contig_16521|TPO_consensed_contig_16031,14,2,0,1,1,4,1,6,2,1
TDU_consensed_contig_8604|TPO_consensed_contig_16601,374,70,0,0,41,1,0,0,14,5
TDU_consensed_contig_75042|TPO_consensed_contig_10293,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_56911|TPO_consensed_contig_37656,1227,158,8,672,604,16,18,429,221,15
TDU_consensed_contig_35746|TPO_consensed_contig_13623,132,17,12,0,156,0,11,0,41,6
TDU_consensed_contig_16676|TPO_consensed_contig_13149,129,14,3,0,93,38,4,16,41,15
TDU_consensed_contig_104154|TPO_consensed_contig_24645,0,0,0,4136,0,0,2,3685,0,0
TDU_consensed_contig_86271|TPO_consensed_contig_59209,1,0,14,0,10,0,9,4,2,0
TDU_consensed_contig_28098|TPO_consensed_contig_32709,204,21,12,0,283,3,7,25,83,8
TDU_consensed_contig_40286|TPO_consensed_contig_17932,221,55,0,0,6,0,0,13,6,1
TDU_consensed_contig_67353|TPO_consensed_contig_71040,0,0,132,55,0,0,19,55,0,0
TDU_consensed_contig_6837|TPO_consensed_contig_38786,15,2,1,12788,184,0,2,31868,110,1
TDU_consensed_contig_33969|TPO_consensed_contig_43357,68,13,13,0,26,1,10,0,8,0
TDU_consensed_contig_38793|TPO_consensed_contig_13302,0,0,0,92,0,0,0,151,0,0
TDU_consensed_contig_72992|TPO_consensed_contig_83367,0,0,0,158,0,0,0,103,0,0
TDU_consensed_contig_28679|TPO_consensed_contig_46903,43,6,3,0,24,2,2,0,9,3
TDU_consensed_contig_32845|TPO_consensed_contig_16196,19,3,241,0,14,0,62,0,4,1
TDU_consensed_contig_75315|TPO_consensed_contig_27827,325,64,6,0,228,0,15,1,70,4
TDU_consensed_contig_102617|TPO_consensed_contig_18635,0,0,0,258,0,0,0,499,0,0
TDU_consensed_contig_60325|TPO_consensed_contig_13545,25,3,2,3,15,1,0,13,7,1
TDU_consensed_contig_9119|TPO_consensed_contig_37763,70,9,1,0,43,0,1,0,24,3
TDU_consensed_contig_36823|TPO_consensed_contig_38920,45,3,7,6,40,0,2,22,11,3
TDU_consensed_contig_12946|TPO_consensed_contig_38940,66,4,6,0,95,0,6,0,29,2
TDU_consensed_contig_12496|TPO_consensed_contig_37721,1368,180,3570,1,827,5,1252,2,382,17
TDU_consensed_contig_75477|TPO_consensed_contig_11577,14,0,0,737,2,0,0,621,1,0
TDU_consensed_contig_39516|TPO_consensed_contig_42256,11,0,69,4,4,0,10,13,2,0
TDU_consensed_contig_34338|TPO_consensed_contig_18819,34,7,0,2,34,7,2,1,19,7
TDU_consensed_contig_60709|TPO_consensed_contig_84476,465,103,3,1,202,4,6,0,63,3
TDU_consensed_contig_2774|TPO_consensed_contig_84555,2271,320,36,24,2023,184,43,39,681,126
TDU_consensed_contig_101853|TPO_consensed_contig_16816,800,134,28,2,832,8,24,2,396,20
TDU_consensed_contig_64901|TPO_consensed_contig_28516,3,0,1,0,10,0,0,0,1,0
TDU_consensed_contig_39518|TPO_consensed_contig_96969,259,23,197,1,120,5,61,5,50,11
TDU_consensed_contig_101581|TPO_consensed_contig_34949,0,0,0,275,0,0,0,574,0,0
TDU_consensed_contig_100763|TPO_consensed_contig_21833,0,0,0,71,1,0,1,57,0,0
TDU_consensed_contig_64381|TPO_consensed_contig_89508,3,0,30,0,1,0,8,0,0,0
TDU_consensed_contig_47301|TPO_consensed_contig_86180,28,2,1,0,1,1,0,1,4,0
TDU_consensed_contig_12648|TPO_consensed_contig_16316,35,1,357,0,43,0,136,0,13,0
TDU_consensed_contig_12371|TPO_consensed_contig_84318,1554,326,9,2,460,10,6,3,162,11
TDU_consensed_contig_39928|TPO_consensed_contig_58582,0,0,282,0,0,0,72,0,0,0
TDU_consensed_contig_18461|TPO_consensed_contig_39694,0,0,0,19,0,0,0,5,0,0
TDU_consensed_contig_33436|TPO_consensed_contig_27538,3314,488,16,0,1066,11,29,4,439,56
TDU_consensed_contig_102177|TPO_consensed_contig_20130,52,2,1,0,27,0,1,0,9,0
TDU_consensed_contig_33688|TPO_consensed_contig_34221,381,54,4,1,239,0,7,2,109,9
TDU_consensed_contig_18692|TPO_consensed_contig_108159,0,0,15,0,0,0,2,0,0,0
TDU_consensed_contig_56846|TPO_consensed_contig_34589,52,8,0,510,6,0,0,418,5,1
TDU_consensed_contig_13355|TPO_consensed_contig_100955,35,4,0,0,16,2,1,0,5,1
TDU_consensed_contig_86970|TPO_consensed_contig_111565,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_20226|TPO_consensed_contig_42203,516,78,0,245,114,1,8,154,69,1
TDU_consensed_contig_88810|TPO_consensed_contig_116113,0,0,773,0,6,0,188,0,1,0
TDU_consensed_contig_61588|TPO_consensed_contig_105827,47,10,111,0,10,0,36,0,10,1
TDU_consensed_contig_101945|TPO_consensed_contig_68391,0,0,7,0,0,0,2,0,0,0
TDU_consensed_contig_27936|TPO_consensed_contig_35859,539,73,4,1,212,0,6,0,71,3
TDU_consensed_contig_19428|TPO_consensed_contig_40171,224,27,0,1247,40,0,1,822,21,0
TDU_consensed_contig_8472|TPO_consensed_contig_16638,32,6,575,0,9,0,113,0,6,3
TDU_consensed_contig_16874|TPO_consensed_contig_58867,6559,1174,128,12,1977,20,80,15,1049,102
TDU_consensed_contig_45868|TPO_consensed_contig_35616,2180,328,8,1,936,13,32,3,434,29
TDU_consensed_contig_9216|TPO_consensed_contig_47340,2,0,1,52,8,0,0,77,1,0
TDU_consensed_contig_36218|TPO_consensed_contig_95174,626,98,4,400,151,2,75,341,76,5
TDU_consensed_contig_91839|TPO_consensed_contig_66236,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_34888|TPO_consensed_contig_91844,97,24,0,0,60,0,0,0,25,3
TDU_consensed_contig_57766|TPO_consensed_contig_28199,18,2,0,0,3,0,0,1,3,0
TDU_consensed_contig_37324|TPO_consensed_contig_36079,282,36,4,9,216,3,10,0,58,7
TDU_consensed_contig_82274|TPO_consensed_contig_102463,424,23,3336,0,394,4,1111,0,140,8
TDU_consensed_contig_69610|TPO_consensed_contig_9736,11,1,1,0,25,1,0,0,5,0
TDU_consensed_contig_62134|TPO_consensed_contig_19579,18,7,9,0,26,1,3,2,11,1
TDU_consensed_contig_45014|TPO_consensed_contig_8890,178,28,0,0,30,0,2,3,11,0
TDU_consensed_contig_33119|TPO_consensed_contig_35778,44,12,165,0,1,0,57,0,0,0
TDU_consensed_contig_27373|TPO_consensed_contig_59761,2,0,1176,0,29,0,435,0,36,2
TDU_consensed_contig_40824|TPO_consensed_contig_41222,7,0,0,96,2,0,0,217,4,0
TDU_consensed_contig_68824|TPO_consensed_contig_88006,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_59544|TPO_consensed_contig_101475,138,28,185,0,44,1,47,0,10,2
TDU_consensed_contig_23462|TPO_consensed_contig_85074,429,41,11,72,342,3,18,61,119,12
TDU_consensed_contig_59252|TPO_consensed_contig_10000,3422,648,30,6,988,10,41,5,569,37
TDU_consensed_contig_59187|TPO_consensed_contig_100864,463,50,13,1,329,5,16,2,153,9
TDU_consensed_contig_74326|TPO_consensed_contig_47243,82,8,0,0,32,0,0,0,15,1
TDU_consensed_contig_59383|TPO_consensed_contig_91061,194611,44782,58,178,973,98,370,29,47,155
TDU_consensed_contig_45891|TPO_consensed_contig_83920,243,62,4,0,260,0,9,1,68,9
TDU_consensed_contig_80841|TPO_consensed_contig_85983,105,11,2,186,82,3,4,317,26,3
TDU_consensed_contig_74539|TPO_consensed_contig_37333,174,18,73,2,130,3,26,2,63,3
TDU_consensed_contig_84445|TPO_consensed_contig_40014,6,2,0,0,0,0,1,0,0,0
TDU_consensed_contig_38621|TPO_consensed_contig_16099,51,10,4,0,65,1,6,0,28,5
TDU_consensed_contig_24387|TPO_consensed_contig_62642,0,0,292,0,1,0,103,0,0,0
TDU_consensed_contig_73880|TPO_consensed_contig_20205,70,6,295,0,6,0,76,0,1,0
TDU_consensed_contig_42577|TPO_consensed_contig_49292,54,15,7,0,26,1,3,0,10,5
TDU_consensed_contig_27733|TPO_consensed_contig_16166,1122,247,17,3,985,8,43,7,464,21
TDU_consensed_contig_75131|TPO_consensed_contig_37525,0,0,27,0,0,0,10,0,0,0
TDU_consensed_contig_13259|TPO_consensed_contig_13948,77,17,0,0,13,0,2,0,10,1
TDU_consensed_contig_17519|TPO_consensed_contig_58392,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_8818|TPO_consensed_contig_13036,5206,734,5,5,953,8,20,10,561,50
TDU_consensed_contig_9953|TPO_consensed_contig_47330,0,0,0,121,0,0,0,60,0,0
TDU_consensed_contig_7293|TPO_consensed_contig_37856,24,0,984,20,16,1,205,18,0,0
TDU_consensed_contig_74796|TPO_consensed_contig_89874,328,36,5,3,277,0,10,1,90,3
TDU_consensed_contig_35545|TPO_consensed_contig_107904,1254,177,35,6,875,11,22,2,325,28
TDU_consensed_contig_74127|TPO_consensed_contig_106173,1130,253,16,3,668,8,25,25,281,37
TDU_consensed_contig_100459|TPO_consensed_contig_10703,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_13517|TPO_consensed_contig_38353,33,2,1,2,43,0,11,12,17,4
TDU_consensed_contig_15885|TPO_consensed_contig_12447,19,2,0,2,9,0,0,1,3,0
TDU_consensed_contig_69277|TPO_consensed_contig_65498,0,0,8,10,0,0,5,241,0,0
TDU_consensed_contig_38977|TPO_consensed_contig_16040,352,65,6,0,217,1,3,15,84,9
TDU_consensed_contig_7261|TPO_consensed_contig_8675,741,114,10,2,559,3,22,8,209,13
TDU_consensed_contig_17492|TPO_consensed_contig_16892,763,170,7,28,504,13,21,52,274,13
TDU_consensed_contig_75151|TPO_consensed_contig_107176,0,0,0,221,0,0,0,183,0,0
TDU_consensed_contig_43796|TPO_consensed_contig_71372,0,0,18,19,0,0,6,34,0,0
TDU_consensed_contig_46444|TPO_consensed_contig_44648,39,5,44,0,2,0,15,0,5,1
TDU_consensed_contig_67387|TPO_consensed_contig_41956,0,0,671,0,27,0,169,0,6,0
TDU_consensed_contig_28343|TPO_consensed_contig_13204,113,27,1,0,47,0,4,1,14,0
TDU_consensed_contig_36365|TPO_consensed_contig_84776,22,1,0,0,13,1,1,4,7,1
TDU_consensed_contig_18354|TPO_consensed_contig_104691,3,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_29364|TPO_consensed_contig_84941,18,4,0,0,16,0,0,2,7,0
TDU_consensed_contig_39043|TPO_consensed_contig_39959,93,31,1,0,20,2,1,0,27,0
TDU_consensed_contig_37143|TPO_consensed_contig_105155,0,0,777,0,6,0,211,0,0,0
TDU_consensed_contig_55445|TPO_consensed_contig_27541,7,2,0,5469,0,1,1,3929,0,1
TDU_consensed_contig_43151|TPO_consensed_contig_59204,126,21,9,0,53,10,2,0,29,20
TDU_consensed_contig_13469|TPO_consensed_contig_48867,13,0,2,0,11,0,7,0,7,0
TDU_consensed_contig_84728|TPO_consensed_contig_5374,0,0,0,4,0,0,0,4,0,0
TDU_consensed_contig_102960|TPO_consensed_contig_71214,0,0,0,1,0,0,0,1,0,0
TDU_consensed_contig_42282|TPO_consensed_contig_19644,3702,512,164,6,1855,20,298,5,710,58
TDU_consensed_contig_37201|TPO_consensed_contig_85445,8,12,56,0,10,4,64,0,11,8
TDU_consensed_contig_37103|TPO_consensed_contig_34302,108,12,0,1239,32,0,1,1003,9,1
TDU_consensed_contig_27826|TPO_consensed_contig_85993,5413,827,15,4,1036,8,19,5,625,38
TDU_consensed_contig_45352|TPO_consensed_contig_83765,9,0,0,300,0,0,0,245,0,0
TDU_consensed_contig_79960|TPO_consensed_contig_35107,63,19,15,0,13,0,4,0,3,2
TDU_consensed_contig_79910|TPO_consensed_contig_95972,21,2,0,0,11,0,1,0,5,0
TDU_consensed_contig_45491|TPO_consensed_contig_36054,6,0,0,0,6,0,0,0,1,0
TDU_consensed_contig_66574|TPO_consensed_contig_112457,0,0,102,0,1,0,48,0,0,0
TDU_consensed_contig_11472|TPO_consensed_contig_28195,27,4,0,0,41,0,0,0,9,1
TDU_consensed_contig_100689|TPO_consensed_contig_41642,0,0,6,16,0,0,0,20,0,0
TDU_consensed_contig_63585|TPO_consensed_contig_33368,5274,808,46,6,3906,29,78,14,1343,105
TDU_consensed_contig_77029|TPO_consensed_contig_8511,6,9,998,4,7,1,768,10,4,11
TDU_consensed_contig_10395|TPO_consensed_contig_12416,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_8435|TPO_consensed_contig_36145,235,30,10,0,103,2,6,0,36,4
TDU_consensed_contig_19181|TPO_consensed_contig_87882,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_58036|TPO_consensed_contig_25058,0,0,23,0,3,0,12,0,2,0
TDU_consensed_contig_18338|TPO_consensed_contig_37761,149,7,0,632,35,43,0,1059,18,17
TDU_consensed_contig_8661|TPO_consensed_contig_18694,10,8,204,0,0,0,55,0,0,0
TDU_consensed_contig_83436|TPO_consensed_contig_102699,4,0,484,236,3,0,80,85,2,0
TDU_consensed_contig_33461|TPO_consensed_contig_73286,97,9,5,0,151,3,3,0,44,2
TDU_consensed_contig_34100|TPO_consensed_contig_28072,23,0,0,0,10,1,0,0,7,1
TDU_consensed_contig_8715|TPO_consensed_contig_13127,114,12,5,0,216,2,5,0,59,2
TDU_consensed_contig_59018|TPO_consensed_contig_34417,18,2,5,0,49,2,1,1,12,2
TDU_consensed_contig_54889|TPO_consensed_contig_13029,1201,238,1,3,226,6,5,1,112,13
TDU_consensed_contig_36106|TPO_consensed_contig_41894,254,26,5,0,285,7,6,5,81,17
TDU_consensed_contig_39039|TPO_consensed_contig_37735,41,7,6,0,14,0,1,0,9,1
TDU_consensed_contig_11239|TPO_consensed_contig_38100,6,2,3,0,13,0,1,0,7,1
TDU_consensed_contig_9413|TPO_consensed_contig_38543,0,2,742,0,2,4,195,0,1,2
TDU_consensed_contig_17274|TPO_consensed_contig_37003,2,0,73,0,4,0,23,0,0,0
TDU_consensed_contig_35059|TPO_consensed_contig_19472,405,64,11,1,353,0,7,1,133,9
TDU_consensed_contig_37289|TPO_consensed_contig_33057,16,2,0,0,0,0,0,6,0,0
TDU_consensed_contig_43240|TPO_consensed_contig_39352,32,0,20,0,114,3,8,1,17,3
TDU_consensed_contig_85413|TPO_consensed_contig_20531,0,0,68,0,0,0,25,0,0,0
TDU_consensed_contig_87998|TPO_consensed_contig_63931,0,0,0,23,0,0,0,41,0,0
TDU_consensed_contig_99728|TPO_consensed_contig_41842,0,0,0,573,0,0,0,457,0,0
TDU_consensed_contig_99562|TPO_consensed_contig_100973,32,2,3,0,62,0,2,0,15,2
TDU_consensed_contig_57356|TPO_consensed_contig_97398,204,8,58,0,259,0,18,1,65,4
TDU_consensed_contig_43961|TPO_consensed_contig_38427,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_38439|TPO_consensed_contig_40105,1505,355,4,0,20,1,12,0,14,6
TDU_consensed_contig_69456|TPO_consensed_contig_59335,28,1,0,85,9,0,7,168,14,3
TDU_consensed_contig_8394|TPO_consensed_contig_35676,345,54,1396,2,190,1,397,1,57,7
TDU_consensed_contig_10668|TPO_consensed_contig_19673,32,2,2194,0,19,0,589,0,3,0
TDU_consensed_contig_89828|TPO_consensed_contig_12949,1308,365,11,8,593,3,14,3,159,22
TDU_consensed_contig_7847|TPO_consensed_contig_33524,464,88,4,8,249,27,7,111,158,49
TDU_consensed_contig_26693|TPO_consensed_contig_3189,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_83577|TPO_consensed_contig_59155,0,0,1,0,1,0,2,0,2,0
TDU_consensed_contig_40185|TPO_consensed_contig_87700,0,0,0,6,0,0,0,0,0,0
TDU_consensed_contig_78196|TPO_consensed_contig_47355,15,5,1,0,17,0,0,1,3,0
TDU_consensed_contig_68150|TPO_consensed_contig_97521,0,3,1069,0,4,0,1575,2,0,2
TDU_consensed_contig_12682|TPO_consensed_contig_32552,198,16,1,0,161,5,10,1,46,2
TDU_consensed_contig_40882|TPO_consensed_contig_71414,3362,1163,51,42,226,10,16,12,128,10
TDU_consensed_contig_24866|TPO_consensed_contig_7428,0,0,676,743,7,0,177,535,0,0
TDU_consensed_contig_69113|TPO_consensed_contig_20396,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_18678|TPO_consensed_contig_34778,5,0,66,128,3,0,15,103,1,0
TDU_consensed_contig_36629|TPO_consensed_contig_98715,532,100,3,0,65,2,2,4,30,1
TDU_consensed_contig_39015|TPO_consensed_contig_89425,75,22,3,4,225,0,9,54,41,5
TDU_consensed_contig_28112|TPO_consensed_contig_46609,527,65,25,1,718,2,52,1,335,20
TDU_consensed_contig_10118|TPO_consensed_contig_106124,0,0,26,24,0,0,8,8,0,0
TDU_consensed_contig_89827|TPO_consensed_contig_35334,36,0,243,0,20,0,58,0,10,0
TDU_consensed_contig_38522|TPO_consensed_contig_33559,453,100,1,1673,36,0,1,867,28,1
TDU_consensed_contig_44302|TPO_consensed_contig_12235,0,0,25,8,0,0,2,2,0,0
TDU_consensed_contig_40713|TPO_consensed_contig_86488,12,1,3,62,3,0,2,24,0,1
TDU_consensed_contig_33467|TPO_consensed_contig_20357,959,87,84,5,2019,17,79,5,703,66
TDU_consensed_contig_40714|TPO_consensed_contig_38911,90,6,3,133,52,0,3,67,31,2
TDU_consensed_contig_59336|TPO_consensed_contig_85585,7,0,250,0,4,0,39,0,1,0
TDU_consensed_contig_72393|TPO_consensed_contig_7800,0,0,128,0,2,0,45,0,0,0
TDU_consensed_contig_45810|TPO_consensed_contig_96487,913,138,3,1,193,2,298,0,83,9
TDU_consensed_contig_38648|TPO_consensed_contig_20563,0,0,99,0,0,0,15,0,0,0
TDU_consensed_contig_41858|TPO_consensed_contig_64024,0,0,166,59,1,0,75,33,0,0
TDU_consensed_contig_88514|TPO_consensed_contig_107570,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_46341|TPO_consensed_contig_19891,6,0,57,0,5,0,19,0,3,0
TDU_consensed_contig_22511|TPO_consensed_contig_19074,1458,225,26,1,736,18,22,4,256,35
TDU_consensed_contig_39853|TPO_consensed_contig_39917,4553,772,7,6,1107,5,27,9,455,37
TDU_consensed_contig_68553|TPO_consensed_contig_109279,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_64979|TPO_consensed_contig_105000,25,1,0,0,3,0,2,0,1,0
TDU_consensed_contig_28297|TPO_consensed_contig_34292,147,15,0,0,56,0,1,4,20,4
TDU_consensed_contig_37768|TPO_consensed_contig_35847,39,0,0,85,26,0,0,48,8,1
TDU_consensed_contig_40648|TPO_consensed_contig_27935,114,49,0,0,35,4,2,2,21,10
TDU_consensed_contig_34998|TPO_consensed_contig_35817,341,33,9,1,312,4,7,3,115,9
TDU_consensed_contig_33302|TPO_consensed_contig_35516,532,72,1,0,170,3,5,2,67,7
TDU_consensed_contig_20663|TPO_consensed_contig_58958,257,46,1,756,165,0,4,858,59,1
TDU_consensed_contig_16239|TPO_consensed_contig_102184,21,5,0,0,7,0,1,1,7,2
TDU_consensed_contig_100505|TPO_consensed_contig_10747,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_58975|TPO_consensed_contig_35507,69,8,2,0,23,0,1,0,15,0
TDU_consensed_contig_44434|TPO_consensed_contig_114576,0,0,0,10,0,0,0,69,0,0
TDU_consensed_contig_37283|TPO_consensed_contig_73250,303,32,5,5,332,0,5,112,110,5
TDU_consensed_contig_39723|TPO_consensed_contig_32667,1087,118,6,3,353,0,11,1,172,14
TDU_consensed_contig_38182|TPO_consensed_contig_102632,1,0,0,23,7,0,0,79,1,0
TDU_consensed_contig_85426|TPO_consensed_contig_91885,0,0,2,0,0,0,0,18,0,0
TDU_consensed_contig_32953|TPO_consensed_contig_17153,19,10,233,0,19,0,75,0,3,2
TDU_consensed_contig_67525|TPO_consensed_contig_94148,6,2,6,0,7,0,4,29,3,0
TDU_consensed_contig_73565|TPO_consensed_contig_42903,6172,694,45,3,2484,12,149,61,863,85
TDU_consensed_contig_55679|TPO_consensed_contig_92689,1,6,3,10,42,22,1,36,21,35
TDU_consensed_contig_33157|TPO_consensed_contig_46855,260,36,0,0,110,1,3,0,55,2
TDU_consensed_contig_40410|TPO_consensed_contig_44683,27,6,1,1,7,3,0,9,6,6
TDU_consensed_contig_70331|TPO_consensed_contig_68380,4,1,45,0,2,1,91,4,8,3
TDU_consensed_contig_6052|TPO_consensed_contig_11875,0,0,0,0,0,0,1,0,0,0
TDU_consensed_contig_90687|TPO_consensed_contig_59643,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_74500|TPO_consensed_contig_27838,178,41,1,0,36,0,1,0,14,1
TDU_consensed_contig_46464|TPO_consensed_contig_102596,89,8,1,1,91,0,3,0,22,2
TDU_consensed_contig_38461|TPO_consensed_contig_13022,232,33,1,0,61,1,2,27,44,5
TDU_consensed_contig_35948|TPO_consensed_contig_16421,221,26,6,0,142,0,9,0,131,8
TDU_consensed_contig_38634|TPO_consensed_contig_5434,44,3,0,7,36,4,1,4,12,2
TDU_consensed_contig_82480|TPO_consensed_contig_107087,0,0,0,42,0,0,0,13,0,0
TDU_consensed_contig_16284|TPO_consensed_contig_33649,1071,222,19,3,180,5,12,4,70,18
TDU_consensed_contig_16867|TPO_consensed_contig_9614,9,0,0,457,22,0,1,314,3,1
TDU_consensed_contig_27783|TPO_consensed_contig_27746,446,47,11,626,445,1,15,1919,143,6
TDU_consensed_contig_17791|TPO_consensed_contig_104137,1,0,171,59,2,0,24,77,0,0
TDU_consensed_contig_39431|TPO_consensed_contig_40167,5,0,0,115,0,0,0,117,0,0
TDU_consensed_contig_10133|TPO_consensed_contig_12873,1072,376,2,6,11,1,0,1,0,0
TDU_consensed_contig_67558|TPO_consensed_contig_39993,10,0,0,888,3,0,0,477,2,0
TDU_consensed_contig_27774|TPO_consensed_contig_95206,0,0,4515,0,23,0,984,0,0,0
TDU_consensed_contig_38641|TPO_consensed_contig_34754,120,16,1,250,55,1,6,188,15,3
TDU_consensed_contig_45905|TPO_consensed_contig_73216,2359,314,29,5,1327,9,28,15,648,43
TDU_consensed_contig_56705|TPO_consensed_contig_97572,20,5,0,0,0,0,0,0,1,0
TDU_consensed_contig_37593|TPO_consensed_contig_110612,0,0,872,0,3,0,230,0,0,0
TDU_consensed_contig_37546|TPO_consensed_contig_12047,15,3,395,0,31,0,149,1,11,0
TDU_consensed_contig_32576|TPO_consensed_contig_107384,17,1,3,3,18,0,2,2,6,2
TDU_consensed_contig_8224|TPO_consensed_contig_70197,159,26,3,111,262,39,9,124,130,6
TDU_consensed_contig_42886|TPO_consensed_contig_91192,56,2,3,0,18,0,1,0,5,0
TDU_consensed_contig_103465|TPO_consensed_contig_8277,7,0,0,295,3,0,0,211,3,1
TDU_consensed_contig_74692|TPO_consensed_contig_96568,58,9,1,0,59,1,12,0,10,3
TDU_consensed_contig_38898|TPO_consensed_contig_9611,842,94,10,1,428,6,14,4,246,7
TDU_consensed_contig_17696|TPO_consensed_contig_18471,0,0,25,0,0,0,4,0,0,0
TDU_consensed_contig_50488|TPO_consensed_contig_96595,1,0,0,0,7,0,0,1,4,0
TDU_consensed_contig_84105|TPO_consensed_contig_38986,0,0,47,6,0,0,8,115,0,0
TDU_consensed_contig_55964|TPO_consensed_contig_6549,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_8484|TPO_consensed_contig_9822,1409,237,12,10,264,9,7,0,104,6
TDU_consensed_contig_9702|TPO_consensed_contig_59140,740,83,19,681,1059,13,34,847,360,26
TDU_consensed_contig_81358|TPO_consensed_contig_83247,0,2,0,0,1,0,0,0,0,0
TDU_consensed_contig_36063|TPO_consensed_contig_104410,953,144,5,5,523,5,19,349,180,16
TDU_consensed_contig_42989|TPO_consensed_contig_37013,384,72,18,0,42,14,2,0,25,19
